NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
"LE BOURGET, FR",6/9/2011,0,,60,,53
"LE BOURGET, FR",6/10/2011,0,,57,64,
"LE BOURGET, FR",6/11/2011,0.07,,56,63,47
"LE BOURGET, FR",6/12/2011,0,,59,70,46
"LE BOURGET, FR",6/13/2011,0.06,,65,76,
"LE BOURGET, FR",6/14/2011,0.19,,67,74,62
"LE BOURGET, FR",6/15/2011,0.06,,69,75,
"LE BOURGET, FR",6/16/2011,0,,66,72,
"LE BOURGET, FR",6/17/2011,0,,61,67,
"LE BOURGET, FR",6/18/2011,0.09,,59,68,
"LE BOURGET, FR",6/19/2011,0.09,,60,,53
"LE BOURGET, FR",6/20/2011,0.41,,63,72,
"LE BOURGET, FR",6/21/2011,0.33,,66,74,
"LE BOURGET, FR",6/22/2011,0.02,,64,72,55
"LE BOURGET, FR",6/23/2011,0.29,,60,69,55
"LE BOURGET, FR",6/24/2011,0,,60,69,
"LE BOURGET, FR",6/25/2011,0,,68,79,59
"LE BOURGET, FR",6/26/2011,0.01,,73,,56
"LE BOURGET, FR",6/27/2011,0,,81,,
"LE BOURGET, FR",6/28/2011,0.02,,78,95,
"LE BOURGET, FR",6/29/2011,0.13,,65,81,
"LE BOURGET, FR",6/30/2011,0,,62,73,51
"LE BOURGET, FR",7/1/2011,0,,62,73,
"LE BOURGET, FR",7/2/2011,0,,62,71,51
"LE BOURGET, FR",7/3/2011,0,,63,74,48
"LE BOURGET, FR",7/4/2011,0,,68,,52
"LE BOURGET, FR",7/5/2011,0,,72,88,
"LE BOURGET, FR",7/6/2011,0.02,,67,83,60
"LE BOURGET, FR",7/7/2011,0,,66,74,58
"LE BOURGET, FR",7/8/2011,0,,67,74,
"LE BOURGET, FR",7/9/2011,0.04,,65,72,
"LE BOURGET, FR",7/10/2011,0.01,,65,74,
"LE BOURGET, FR",7/11/2011,0,,69,81,53
"LE BOURGET, FR",7/12/2011,0,,67,80,60
"LE BOURGET, FR",7/13/2011,0.14,,61,68,
"LE BOURGET, FR",7/14/2011,0,,62,72,51
"LE BOURGET, FR",7/15/2011,0,,67,80,51
"LE BOURGET, FR",7/16/2011,0,,65,77,
"LE BOURGET, FR",7/17/2011,0.63,,61,68,
"LE BOURGET, FR",7/18/2011,0.04,,62,68,56
"LE BOURGET, FR",7/19/2011,0.13,,58,66,55
"LE BOURGET, FR",7/20/2011,0.96,,59,,53
"LE BOURGET, FR",7/21/2011,0.19,,62,,57
"LE BOURGET, FR",7/22/2011,0.01,,62,,
"LE BOURGET, FR",7/23/2011,0.61,,59,66,54
"LE BOURGET, FR",7/24/2011,0.26,,62,72,53
"LE BOURGET, FR",7/25/2011,0.01,,66,76,
"LE BOURGET, FR",7/26/2011,0,,65,75,59
"LE BOURGET, FR",7/27/2011,0,,61,70,55
"LE BOURGET, FR",7/28/2011,0.06,,64,71,58
"LE BOURGET, FR",7/29/2011,0.04,,65,74,57
"LE BOURGET, FR",7/30/2011,0,,63,73,
"LE BOURGET, FR",7/31/2011,0,,63,76,49
"LE BOURGET, FR",8/1/2011,0,,67,80,53
"LE BOURGET, FR",8/2/2011,0,,71,,54
"LE BOURGET, FR",8/3/2011,0.09,,72,,
"LE BOURGET, FR",8/4/2011,0.02,,69,80,61
"LE BOURGET, FR",8/5/2011,0.11,,68,75,64
"LE BOURGET, FR",8/6/2011,1.39,,65,70,
"LE BOURGET, FR",8/7/2011,0.1,,62,,55
"LE BOURGET, FR",8/8/2011,0.3,,62,71,57
"LE BOURGET, FR",8/9/2011,0,,60,67,
"LE BOURGET, FR",8/10/2011,0,,62,74,47
"LE BOURGET, FR",8/11/2011,0,,67,79,54
"LE BOURGET, FR",8/12/2011,0.04,,67,75,62
"LE BOURGET, FR",8/13/2011,0,,67,74,60
"LE BOURGET, FR",8/14/2011,0.34,,67,72,
"LE BOURGET, FR",8/15/2011,0,,65,74,54
"LE BOURGET, FR",8/16/2011,0,,69,80,59
"LE BOURGET, FR",8/17/2011,0,,68,78,57
"LE BOURGET, FR",8/18/2011,0,,70,77,61
"LE BOURGET, FR",8/19/2011,0,,69,78,
"LE BOURGET, FR",8/20/2011,0,,71,86,55
"LE BOURGET, FR",8/21/2011,0.06,,79,90,
"LE BOURGET, FR",8/22/2011,0,,69,83,62
"LE BOURGET, FR",8/23/2011,0,,71,79,
"LE BOURGET, FR",8/24/2011,0.01,,67,76,62
"LE BOURGET, FR",8/25/2011,0,,69,77,
"LE BOURGET, FR",8/26/2011,,,62,73,
"LE BOURGET, FR",8/27/2011,0.04,,59,,
"LE BOURGET, FR",8/28/2011,0.13,,60,,
"LE BOURGET, FR",8/29/2011,0.01,,59,69,49
"LE BOURGET, FR",8/30/2011,0,,58,68,46
"LE BOURGET, FR",8/31/2011,0,,60,71,47
"LE BOURGET, FR",9/1/2011,0,,68,80,57
"LE BOURGET, FR",9/2/2011,0,,72,85,60
"LE BOURGET, FR",9/3/2011,0.01,,73,87,61
"LE BOURGET, FR",9/4/2011,0,,66,73,
"LE BOURGET, FR",9/5/2011,0.04,,62,69,57
"LE BOURGET, FR",9/6/2011,0,,64,71,57
"LE BOURGET, FR",9/7/2011,0.07,,61,69,
"LE BOURGET, FR",9/8/2011,0,,62,,57
"LE BOURGET, FR",9/9/2011,0.02,,70,75,
"LE BOURGET, FR",9/10/2011,0.01,,73,88,60
"LE BOURGET, FR",9/11/2011,0,,63,79,60
"LE BOURGET, FR",9/12/2011,0.17,,67,74,59
"LE BOURGET, FR",9/13/2011,0,,64,71,
"LE BOURGET, FR",9/14/2011,0,,58,67,49
"LE BOURGET, FR",9/15/2011,0,,58,71,
"LE BOURGET, FR",9/16/2011,0,,62,77,50
"LE BOURGET, FR",9/17/2011,0,,60,73,
"LE BOURGET, FR",9/18/2011,0.41,,56,64,49
"LE BOURGET, FR",9/19/2011,0.06,,58,68,
"LE BOURGET, FR",9/20/2011,0.01,,61,,55
"LE BOURGET, FR",9/21/2011,0,,63,68,58
"LE BOURGET, FR",9/22/2011,0,,61,68,
"LE BOURGET, FR",9/23/2011,0,,57,69,
"LE BOURGET, FR",9/24/2011,0.01,,60,74,46
"LE BOURGET, FR",9/25/2011,0,,67,78,53
"LE BOURGET, FR",9/26/2011,0,,67,,56
"LE BOURGET, FR",9/27/2011,0,,67,77,56
"LE BOURGET, FR",9/28/2011,0.01,,68,83,
"LE BOURGET, FR",9/29/2011,0,,68,83,54
"LE BOURGET, FR",9/30/2011,0,,68,85,54
"LE BOURGET, FR",10/1/2011,0,,68,83,55
"LE BOURGET, FR",10/2/2011,0,,66,82,53
"LE BOURGET, FR",10/3/2011,0,,67,83,51
"LE BOURGET, FR",10/4/2011,0.01,,64,73,56
"LE BOURGET, FR",10/5/2011,0,,64,68,59
"LE BOURGET, FR",10/6/2011,0,,60,67,
"LE BOURGET, FR",10/7/2011,0.09,,53,60,
"LE BOURGET, FR",10/8/2011,0.02,,53,56,47
"LE BOURGET, FR",10/9/2011,0.08,,59,63,53
"LE BOURGET, FR",10/10/2011,0.16,,62,65,
"LE BOURGET, FR",10/11/2011,0,,61,,
"LE BOURGET, FR",10/12/2011,0,,60,,
"LE BOURGET, FR",10/13/2011,0,,59,66,
"LE BOURGET, FR",10/14/2011,0.19,,53,61,
"LE BOURGET, FR",10/15/2011,0,,48,61,37
"LE BOURGET, FR",10/16/2011,0,,49,64,
"LE BOURGET, FR",10/17/2011,0,,53,63,44
"LE BOURGET, FR",10/18/2011,0,,53,61,
"LE BOURGET, FR",10/19/2011,0.31,,49,57,
"LE BOURGET, FR",10/20/2011,0,,44,53,
"LE BOURGET, FR",10/21/2011,0,,42,54,32
"LE BOURGET, FR",10/22/2011,0,,41,,32
"LE BOURGET, FR",10/23/2011,0,,51,65,39
"LE BOURGET, FR",10/24/2011,0,,54,64,40
"LE BOURGET, FR",10/25/2011,0.31,,56,62,
"LE BOURGET, FR",10/26/2011,0.1,,53,60,47
"LE BOURGET, FR",10/27/2011,0,,54,63,45
"LE BOURGET, FR",10/28/2011,0,,57,63,
"LE BOURGET, FR",10/29/2011,0,,59,63,56
"LE BOURGET, FR",10/30/2011,0.03,,57,,
"LE BOURGET, FR",10/31/2011,0,,55,,46
"LE BOURGET, FR",11/1/2011,0,,52,56,
"LE BOURGET, FR",11/2/2011,0.37,,56,,47
"LE BOURGET, FR",11/3/2011,0,,61,,
"LE BOURGET, FR",11/4/2011,0.44,,57,65,53
"LE BOURGET, FR",11/5/2011,0.4,,58,64,53
"LE BOURGET, FR",11/6/2011,0,,56,58,
"LE BOURGET, FR",11/7/2011,0,,51,56,
"LE BOURGET, FR",11/8/2011,0.01,,50,52,
"LE BOURGET, FR",11/9/2011,0.04,,55,63,
"LE BOURGET, FR",11/10/2011,0,,48,56,44
"LE BOURGET, FR",11/11/2011,0,,47,48,45
"LE BOURGET, FR",11/12/2011,0,,52,63,43
"LE BOURGET, FR",11/13/2011,0,,48,,
"LE BOURGET, FR",11/14/2011,0,,44,56,
"LE BOURGET, FR",11/15/2011,0,,38,44,
"LE BOURGET, FR",11/16/2011,0,,38,,34
"LE BOURGET, FR",11/17/2011,0.02,,48,56,
"LE BOURGET, FR",11/18/2011,0,,47,57,
"LE BOURGET, FR",11/19/2011,0,,45,57,37
"LE BOURGET, FR",11/20/2011,0,,43,,35
"LE BOURGET, FR",11/21/2011,0,,45,,35
"LE BOURGET, FR",11/22/2011,0,,47,,38
"LE BOURGET, FR",11/23/2011,0,,49,,41
"LE BOURGET, FR",11/24/2011,0,,49,52,
"LE BOURGET, FR",11/25/2011,0,,46,50,42
"LE BOURGET, FR",11/26/2011,0,,44,49,37
"LE BOURGET, FR",11/27/2011,0,,50,,
"LE BOURGET, FR",11/28/2011,0,,42,52,
"LE BOURGET, FR",11/29/2011,0,,46,,41
"LE BOURGET, FR",11/30/2011,0.02,,46,54,
"LE BOURGET, FR",12/1/2011,0,,52,,40
"LE BOURGET, FR",12/2/2011,0.09,,49,57,
"LE BOURGET, FR",12/3/2011,0.03,,50,54,43
"LE BOURGET, FR",12/4/2011,0.2,,53,56,
"LE BOURGET, FR",12/5/2011,0.23,,45,56,40
"LE BOURGET, FR",12/6/2011,0.02,,44,47,
"LE BOURGET, FR",12/7/2011,0.06,,48,,
"LE BOURGET, FR",12/8/2011,0.26,,47,,38
"LE BOURGET, FR",12/9/2011,0.03,,48,,
"LE BOURGET, FR",12/10/2011,0.07,,42,47,36
"LE BOURGET, FR",12/11/2011,0,,40,,29
"LE BOURGET, FR",12/12/2011,0.14,,47,51,43
"LE BOURGET, FR",12/13/2011,0.09,,49,,45
"LE BOURGET, FR",12/14/2011,0.4,,47,49,
"LE BOURGET, FR",12/15/2011,0,,44,48,42
"LE BOURGET, FR",12/16/2011,0.7,,46,,39
"LE BOURGET, FR",12/17/2011,0.36,,39,46,35
"LE BOURGET, FR",12/18/2011,0.05,,38,,35
"LE BOURGET, FR",12/19/2011,0.06,,36,,
"LE BOURGET, FR",12/20/2011,0.21,,45,,38
"LE BOURGET, FR",12/21/2011,0.15,,47,,42
"LE BOURGET, FR",12/22/2011,0.11,,52,54,50
"LE BOURGET, FR",12/23/2011,0,,49,52,
"LE BOURGET, FR",12/24/2011,0.06,,43,49,39
"LE BOURGET, FR",12/25/2011,0,,47,51,40
"LE BOURGET, FR",12/26/2011,0,,48,56,
"LE BOURGET, FR",12/27/2011,0,,37,45,
"LE BOURGET, FR",12/28/2011,0,,40,,
"LE BOURGET, FR",12/29/2011,0,,43,,
"LE BOURGET, FR",12/30/2011,0.17,,45,49,
"LE BOURGET, FR",12/31/2011,0.25,,52,,43
"LE BOURGET, FR",1/1/2012,0.04,,56,58,
"LE BOURGET, FR",1/2/2012,0.52,,47,56,
"LE BOURGET, FR",1/3/2012,0.02,,49,,39
"LE BOURGET, FR",1/4/2012,0.15,,47,54,40
"LE BOURGET, FR",1/5/2012,0.02,,49,55,
"LE BOURGET, FR",1/6/2012,0.29,,43,49,39
"LE BOURGET, FR",1/7/2012,0,,49,,39
"LE BOURGET, FR",1/8/2012,0.02,,47,49,45
"LE BOURGET, FR",1/9/2012,0,,48,54,
"LE BOURGET, FR",1/10/2012,0,,49,52,46
"LE BOURGET, FR",1/11/2012,0,,47,,
"LE BOURGET, FR",1/12/2012,0,,47,52,39
"LE BOURGET, FR",1/13/2012,0,,43,50,
"LE BOURGET, FR",1/14/2012,0,,35,43,30
"LE BOURGET, FR",1/15/2012,0,,34,43,
"LE BOURGET, FR",1/16/2012,0,,33,42,28
"LE BOURGET, FR",1/17/2012,0,,33,,24
"LE BOURGET, FR",1/18/2012,0,,38,,28
"LE BOURGET, FR",1/19/2012,0.05,,52,56,43
"LE BOURGET, FR",1/20/2012,0.04,,47,53,45
"LE BOURGET, FR",1/21/2012,0.03,,51,54,47
"LE BOURGET, FR",1/22/2012,0.03,,49,53,45
"LE BOURGET, FR",1/23/2012,0,,45,51,41
"LE BOURGET, FR",1/24/2012,0.06,,42,45,37
"LE BOURGET, FR",1/25/2012,0.21,,48,52,41
"LE BOURGET, FR",1/26/2012,0.04,,47,50,
"LE BOURGET, FR",1/27/2012,0.03,,41,,34
"LE BOURGET, FR",1/28/2012,0.12,,40,45,
"LE BOURGET, FR",1/29/2012,0.02,,35,,
"LE BOURGET, FR",1/30/2012,0,,32,34,
"LE BOURGET, FR",1/31/2012,0,,32,34,
"LE BOURGET, FR",2/1/2012,0,,27,33,23
"LE BOURGET, FR",2/2/2012,0,,23,30,
"LE BOURGET, FR",2/3/2012,0,,23,29,15
"LE BOURGET, FR",2/4/2012,0,,23,28,17
"LE BOURGET, FR",2/5/2012,0,,23,27,19
"LE BOURGET, FR",2/6/2012,0,,26,31,19
"LE BOURGET, FR",2/7/2012,0,,21,29,
"LE BOURGET, FR",2/8/2012,0,,23,29,19
"LE BOURGET, FR",2/9/2012,0,,25,35,
"LE BOURGET, FR",2/10/2012,0,,26,,
"LE BOURGET, FR",2/11/2012,0,,23,32,17
"LE BOURGET, FR",2/12/2012,0,,25,33,15
"LE BOURGET, FR",2/13/2012,0,,36,41,30
"LE BOURGET, FR",2/14/2012,0.03,,40,45,38
"LE BOURGET, FR",2/15/2012,0.01,,44,49,39
"LE BOURGET, FR",2/16/2012,0.01,,44,,42
"LE BOURGET, FR",2/17/2012,0,,44,,39
"LE BOURGET, FR",2/18/2012,0.01,,48,53,
"LE BOURGET, FR",2/19/2012,0.13,,39,49,
"LE BOURGET, FR",2/20/2012,0,,34,,25
"LE BOURGET, FR",2/21/2012,0,,38,,26
"LE BOURGET, FR",2/22/2012,0,,40,,28
"LE BOURGET, FR",2/23/2012,0.01,,49,54,44
"LE BOURGET, FR",2/24/2012,0,,51,,48
"LE BOURGET, FR",2/25/2012,0,,49,,
"LE BOURGET, FR",2/26/2012,0.03,,45,,40
"LE BOURGET, FR",2/27/2012,0,,45,,35
"LE BOURGET, FR",2/28/2012,0,,50,54,44
"LE BOURGET, FR",2/29/2012,0,,51,,44
"LE BOURGET, FR",3/1/2012,0,,48,52,
"LE BOURGET, FR",3/2/2012,0,,49,53,46
"LE BOURGET, FR",3/3/2012,0,,49,52,
"LE BOURGET, FR",3/4/2012,0.02,,47,52,
"LE BOURGET, FR",3/5/2012,0.11,,43,,39
"LE BOURGET, FR",3/6/2012,0.06,,41,,
"LE BOURGET, FR",3/7/2012,0.02,,40,47,31
"LE BOURGET, FR",3/8/2012,0.28,,43,51,33
"LE BOURGET, FR",3/9/2012,0,,44,,32
"LE BOURGET, FR",3/10/2012,0,,50,54,45
"LE BOURGET, FR",3/11/2012,0,,50,56,
"LE BOURGET, FR",3/12/2012,0,,50,63,37
"LE BOURGET, FR",3/13/2012,0,,50,60,
"LE BOURGET, FR",3/14/2012,0,,47,58,37
"LE BOURGET, FR",3/15/2012,0,,53,72,
"LE BOURGET, FR",3/16/2012,0,,56,74,39
"LE BOURGET, FR",3/17/2012,0,,51,67,
"LE BOURGET, FR",3/18/2012,0.02,,47,52,
"LE BOURGET, FR",3/19/2012,0.02,,45,53,
"LE BOURGET, FR",3/20/2012,0,,45,57,32
"LE BOURGET, FR",3/21/2012,0,,50,64,37
"LE BOURGET, FR",3/22/2012,0,,55,69,42
"LE BOURGET, FR",3/23/2012,0,,55,,
"LE BOURGET, FR",3/24/2012,0,,57,71,42
"LE BOURGET, FR",3/25/2012,0,,58,,
"LE BOURGET, FR",3/26/2012,0,,58,70,
"LE BOURGET, FR",3/27/2012,0,,58,70,44
"LE BOURGET, FR",3/28/2012,0,,58,69,45
"LE BOURGET, FR",3/29/2012,0,,57,69,44
"LE BOURGET, FR",3/30/2012,0,,54,67,41
"LE BOURGET, FR",3/31/2012,0,,48,60,
"LE BOURGET, FR",4/1/2012,0,,45,55,35
"LE BOURGET, FR",4/2/2012,0,,49,61,36
"LE BOURGET, FR",4/3/2012,0,,51,65,37
"LE BOURGET, FR",4/4/2012,0,,48,58,40
"LE BOURGET, FR",4/5/2012,0.05,,46,,39
"LE BOURGET, FR",4/6/2012,0,,48,,41
"LE BOURGET, FR",4/7/2012,0,,47,55,
"LE BOURGET, FR",4/8/2012,0.01,,44,52,33
"LE BOURGET, FR",4/9/2012,0.02,,52,56,48
"LE BOURGET, FR",4/10/2012,0.17,,50,54,
"LE BOURGET, FR",4/11/2012,0.13,,47,58,37
"LE BOURGET, FR",4/12/2012,0.01,,48,58,39
"LE BOURGET, FR",4/13/2012,0,,48,,35
"LE BOURGET, FR",4/14/2012,0,,49,57,43
"LE BOURGET, FR",4/15/2012,0,,45,51,40
"LE BOURGET, FR",4/16/2012,0,,43,53,35
"LE BOURGET, FR",4/17/2012,0,,42,,32
"LE BOURGET, FR",4/18/2012,0.16,,47,52,
"LE BOURGET, FR",4/19/2012,0.24,,49,,
"LE BOURGET, FR",4/20/2012,0,,48,59,42
"LE BOURGET, FR",4/21/2012,0.17,,49,56,44
"LE BOURGET, FR",4/22/2012,0.03,,48,56,41
"LE BOURGET, FR",4/23/2012,0.09,,46,53,41
"LE BOURGET, FR",4/24/2012,0.53,,48,54,44
"LE BOURGET, FR",4/25/2012,0.05,,49,56,43
"LE BOURGET, FR",4/26/2012,0.12,,55,62,50
"LE BOURGET, FR",4/27/2012,0.06,,53,57,50
"LE BOURGET, FR",4/28/2012,0.09,,54,,51
"LE BOURGET, FR",4/29/2012,0.17,,59,67,
"LE BOURGET, FR",4/30/2012,0.16,,57,68,49
"LE BOURGET, FR",5/1/2012,0.19,,57,67,51
"LE BOURGET, FR",5/2/2012,0,,53,63,50
"LE BOURGET, FR",5/3/2012,0.13,,57,,50
"LE BOURGET, FR",5/4/2012,0,,58,68,47
"LE BOURGET, FR",5/5/2012,,,54,62,
"LE BOURGET, FR",5/6/2012,0.65,,50,55,
"LE BOURGET, FR",5/7/2012,0,,54,,41
"LE BOURGET, FR",5/8/2012,0,,61,66,54
"LE BOURGET, FR",5/9/2012,0.06,,64,73,58
"LE BOURGET, FR",5/10/2012,0.02,,73,,60
"LE BOURGET, FR",5/11/2012,0,,62,79,
"LE BOURGET, FR",5/12/2012,0.1,,54,61,
"LE BOURGET, FR",5/13/2012,0,,51,60,
"LE BOURGET, FR",5/14/2012,0,,56,68,40
"LE BOURGET, FR",5/15/2012,0,,49,65,
"LE BOURGET, FR",5/16/2012,0.06,,50,58,42
"LE BOURGET, FR",5/17/2012,0,,53,,
"LE BOURGET, FR",5/18/2012,0.01,,59,67,49
"LE BOURGET, FR",5/19/2012,0,,58,,48
"LE BOURGET, FR",5/20/2012,0.3,,61,71,50
"LE BOURGET, FR",5/21/2012,0.25,,55,70,53
"LE BOURGET, FR",5/22/2012,0.67,,60,65,54
"LE BOURGET, FR",5/23/2012,0,,64,,
"LE BOURGET, FR",5/24/2012,0,,70,81,58
"LE BOURGET, FR",5/25/2012,0,,71,80,
"LE BOURGET, FR",5/26/2012,0,,68,79,54
"LE BOURGET, FR",5/27/2012,0,,69,80,55
"LE BOURGET, FR",5/28/2012,0,,67,,
"LE BOURGET, FR",5/29/2012,0,,67,79,
"LE BOURGET, FR",5/30/2012,0,,67,78,54
"LE BOURGET, FR",5/31/2012,0.02,,64,73,
"LE BOURGET, FR",6/1/2012,0,,64,73,59
"LE BOURGET, FR",6/2/2012,0,,68,79,53
"LE BOURGET, FR",6/3/2012,0.64,,63,75,
"LE BOURGET, FR",6/4/2012,0.02,,56,66,
"LE BOURGET, FR",6/5/2012,0.02,,54,65,
"LE BOURGET, FR",6/6/2012,0.1,,63,69,57
"LE BOURGET, FR",6/7/2012,0,,64,,
"LE BOURGET, FR",6/8/2012,0.5,,61,69,
"LE BOURGET, FR",6/9/2012,0.24,,58,67,49
"LE BOURGET, FR",6/10/2012,0,,58,65,
"LE BOURGET, FR",6/11/2012,0.39,,60,67,55
"LE BOURGET, FR",6/12/2012,0.03,,56,65,51
"LE BOURGET, FR",6/13/2012,0.08,,55,64,51
"LE BOURGET, FR",6/14/2012,0.22,,60,70,47
"LE BOURGET, FR",6/15/2012,0.32,,63,71,59
"LE BOURGET, FR",6/16/2012,0.17,,62,68,
"LE BOURGET, FR",6/17/2012,0.03,,62,,53
"LE BOURGET, FR",6/18/2012,0,,61,69,
"LE BOURGET, FR",6/19/2012,0,,60,67,52
"LE BOURGET, FR",6/20/2012,0.05,,65,75,55
"LE BOURGET, FR",6/21/2012,0.07,,66,78,
"LE BOURGET, FR",6/22/2012,0.26,,63,72,
"LE BOURGET, FR",6/23/2012,0,,62,71,54
"LE BOURGET, FR",6/24/2012,0,,59,68,
"LE BOURGET, FR",6/25/2012,0.47,,61,,53
"LE BOURGET, FR",6/26/2012,0.01,,64,71,59
"LE BOURGET, FR",6/27/2012,0,,71,80,59
"LE BOURGET, FR",6/28/2012,0,,76,90,62
"LE BOURGET, FR",6/29/2012,0.08,,67,80,60
"LE BOURGET, FR",6/30/2012,0.01,,67,76,57
"LE BOURGET, FR",7/1/2012,0,,64,72,
"LE BOURGET, FR",7/2/2012,0,,66,76,
"LE BOURGET, FR",7/3/2012,0,,68,75,61
"LE BOURGET, FR",7/4/2012,0,,72,82,62
"LE BOURGET, FR",7/5/2012,0.02,,66,78,
"LE BOURGET, FR",7/6/2012,0.92,,63,72,57
"LE BOURGET, FR",7/7/2012,0,,63,72,57
"LE BOURGET, FR",7/8/2012,0.61,,64,68,60
"LE BOURGET, FR",7/9/2012,0,,65,73,59
"LE BOURGET, FR",7/10/2012,0,,64,71,60
"LE BOURGET, FR",7/11/2012,0.03,,61,67,
"LE BOURGET, FR",7/12/2012,0.09,,59,65,55
"LE BOURGET, FR",7/13/2012,0.71,,60,66,
"LE BOURGET, FR",7/14/2012,0.38,,61,71,55
"LE BOURGET, FR",7/15/2012,0.06,,60,67,54
"LE BOURGET, FR",7/16/2012,0.01,,63,72,
"LE BOURGET, FR",7/17/2012,0,,69,78,62
"LE BOURGET, FR",7/18/2012,0,,71,,61
"LE BOURGET, FR",7/19/2012,0,,65,74,60
"LE BOURGET, FR",7/20/2012,0,,62,69,58
"LE BOURGET, FR",7/21/2012,0,,62,71,50
"LE BOURGET, FR",7/22/2012,0,,64,74,51
"LE BOURGET, FR",7/23/2012,0,,68,79,
"LE BOURGET, FR",7/24/2012,0,,71,,
"LE BOURGET, FR",7/25/2012,0,,75,88,60
"LE BOURGET, FR",7/26/2012,0,,76,89,
"LE BOURGET, FR",7/27/2012,0,,74,,
"LE BOURGET, FR",7/28/2012,0.27,,68,76,
"LE BOURGET, FR",7/29/2012,0,,61,72,53
"LE BOURGET, FR",7/30/2012,0.29,,60,68,51
"LE BOURGET, FR",7/31/2012,0,,67,,
"LE BOURGET, FR",8/1/2012,0,,71,85,54
"LE BOURGET, FR",8/2/2012,0.01,,69,77,
"LE BOURGET, FR",8/3/2012,0,,67,76,60
"LE BOURGET, FR",8/4/2012,0.04,,67,,57
"LE BOURGET, FR",8/5/2012,0.06,,63,73,55
"LE BOURGET, FR",8/6/2012,0.06,,64,73,59
"LE BOURGET, FR",8/7/2012,0.06,,63,71,55
"LE BOURGET, FR",8/8/2012,0,,67,80,53
"LE BOURGET, FR",8/9/2012,0,,69,80,58
"LE BOURGET, FR",8/10/2012,0,,68,78,
"LE BOURGET, FR",8/11/2012,0,,68,81,54
"LE BOURGET, FR",8/12/2012,0,,68,80,55
"LE BOURGET, FR",8/13/2012,0,,69,78,60
"LE BOURGET, FR",8/14/2012,0,,68,78,59
"LE BOURGET, FR",8/15/2012,0,,72,87,62
"LE BOURGET, FR",8/16/2012,0,,70,81,58
"LE BOURGET, FR",8/17/2012,0,,76,90,60
"LE BOURGET, FR",8/18/2012,0,,80,,62
"LE BOURGET, FR",8/19/2012,0,,82,99,66
"LE BOURGET, FR",8/20/2012,0,,74,91,63
"LE BOURGET, FR",8/21/2012,0.18,,74,86,
"LE BOURGET, FR",8/22/2012,0,,66,81,59
"LE BOURGET, FR",8/23/2012,0,,65,76,52
"LE BOURGET, FR",8/24/2012,0,,66,75,
"LE BOURGET, FR",8/25/2012,0.05,,68,77,
"LE BOURGET, FR",8/26/2012,0,,65,75,60
"LE BOURGET, FR",8/27/2012,0,,70,,
"LE BOURGET, FR",8/28/2012,0.01,,71,81,
"LE BOURGET, FR",8/29/2012,0,,69,81,
"LE BOURGET, FR",8/30/2012,0,,64,74,
"LE BOURGET, FR",8/31/2012,0.02,,58,67,
"LE BOURGET, FR",9/1/2012,0,,58,,
"LE BOURGET, FR",9/2/2012,0,,62,73,51
"LE BOURGET, FR",9/3/2012,0.02,,65,72,
"LE BOURGET, FR",9/4/2012,0.01,,66,78,56
"LE BOURGET, FR",9/5/2012,0,,65,74,
"LE BOURGET, FR",9/6/2012,0,,61,72,49
"LE BOURGET, FR",9/7/2012,0,,62,79,
"LE BOURGET, FR",9/8/2012,0,,67,83,
"LE BOURGET, FR",9/9/2012,0,,71,89,52
"LE BOURGET, FR",9/10/2012,0.01,,71,80,63
"LE BOURGET, FR",9/11/2012,0.07,,62,76,
"LE BOURGET, FR",9/12/2012,0.36,,58,65,54
"LE BOURGET, FR",9/13/2012,0.11,,59,,
"LE BOURGET, FR",9/14/2012,0,,57,63,47
"LE BOURGET, FR",9/15/2012,0,,61,,53
"LE BOURGET, FR",9/16/2012,0.01,,62,75,48
"LE BOURGET, FR",9/17/2012,0,,60,,52
"LE BOURGET, FR",9/18/2012,0,,59,66,
"LE BOURGET, FR",9/19/2012,0,,54,64,
"LE BOURGET, FR",9/20/2012,0,,53,,41
"LE BOURGET, FR",9/21/2012,0,,53,65,44
"LE BOURGET, FR",9/22/2012,0.17,,55,,
"LE BOURGET, FR",9/23/2012,0,,62,,53
"LE BOURGET, FR",9/24/2012,0.17,,63,71,
"LE BOURGET, FR",9/25/2012,0.35,,58,64,
"LE BOURGET, FR",9/26/2012,0,,56,63,
"LE BOURGET, FR",9/27/2012,0.55,,56,63,
"LE BOURGET, FR",9/28/2012,0.05,,55,66,46
"LE BOURGET, FR",9/29/2012,0,,54,,
"LE BOURGET, FR",9/30/2012,0,,51,65,38
"LE BOURGET, FR",10/1/2012,0,,56,68,40
"LE BOURGET, FR",10/2/2012,0.07,,61,67,56
"LE BOURGET, FR",10/3/2012,0,,60,63,57
"LE BOURGET, FR",10/4/2012,0.52,,58,64,54
"LE BOURGET, FR",10/5/2012,0,,64,,
"LE BOURGET, FR",10/6/2012,0,,60,67,55
"LE BOURGET, FR",10/7/2012,0.64,,55,,
"LE BOURGET, FR",10/8/2012,0.09,,55,,47
"LE BOURGET, FR",10/9/2012,0.26,,58,63,
"LE BOURGET, FR",10/10/2012,0.31,,55,,
"LE BOURGET, FR",10/11/2012,0,,60,65,55
"LE BOURGET, FR",10/12/2012,0.17,,56,62,
"LE BOURGET, FR",10/13/2012,0.01,,51,54,
"LE BOURGET, FR",10/14/2012,0.42,,46,49,41
